line,filename,tool,target,type,num_configs,variability
335,args.c,IKOS,toybox_0_7_5,ignored-store,1000,False
162,file.c,IKOS,toybox_0_7_5,signed-int-overflow,63,True
136,getmountlist.c,IKOS,toybox_0_7_5,ignored-call-side-effect,97,True
231,tail.c,IKOS,toybox_0_7_5,unknown-memory-access,87,True
1076,ps.c,IKOS,toybox_0_7_5,null-pointer-deref,98,True
26,basename.c,IKOS,toybox_0_7_5,unknown-memory-access,57,True
351,find.c,IKOS,toybox_0_7_5,null-pointer-deref,70,True
67,head.c,IKOS,toybox_0_7_5,unknown-memory-access,54,True
924,sed.c,IKOS,toybox_0_7_5,free,63,True
149,hexedit.c,IKOS,toybox_0_7_5,signed-int-underflow,62,True
44,mktemp.c,IKOS,toybox_0_7_5,ignored-call-side-effect,57,True
89,getmountlist.c,IKOS,toybox_0_7_5,unreachable,31,True
74,hwclock.c,IKOS,toybox_0_7_5,ignored-call-side-effect,49,True
186,losetup.c,IKOS,toybox_0_7_5,buffer-overflow,62,True
304,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
876,ps.c,IKOS,toybox_0_7_5,buffer-overflow,157,True
912,lib.c,IKOS,toybox_0_7_5,shift-count,130,True
206,ifconfig.c,IKOS,toybox_0_7_5,ignored-call-side-effect,69,True
103,acpi.c,IKOS,toybox_0_7_5,ignored-free,54,True
227,xwrap.c,IKOS,toybox_0_7_5,unreachable,81,True
35,lsmod.c,IKOS,toybox_0_7_5,ignored-call-side-effect,47,True
1064,ps.c,IKOS,toybox_0_7_5,buffer-overflow,98,True
597,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
72,acpi.c,IKOS,toybox_0_7_5,signed-int-overflow,54,True
64,rm.c,IKOS,toybox_0_7_5,ignored-free,64,True
69,tail.c,IKOS,toybox_0_7_5,null-pointer-deref,87,True
29,renice.c,IKOS,toybox_0_7_5,buffer-overflow,51,True
380,cp.c,IKOS,toybox_0_7_5,signed-int-overflow,57,True
464,ls.c,IKOS,toybox_0_7_5,null-pointer-deref,74,True
451,ls.c,IKOS,toybox_0_7_5,null-pointer-deref,74,True
134,bzcat.c,IKOS,toybox_0_7_5,signed-int-overflow,102,True
688,bzcat.c,IKOS,toybox_0_7_5,ignored-call-side-effect,54,True
1049,ps.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
110,blkid.c,IKOS,toybox_0_7_5,buffer-overflow,108,True
866,ps.c,IKOS,toybox_0_7_5,signed-int-overflow,157,True
61,od.c,IKOS,toybox_0_7_5,buffer-overflow,60,True
143,args.c,IKOS,toybox_0_7_5,unknown-memory-access,1000,False
150,dmesg.c,IKOS,toybox_0_7_5,buffer-overflow,52,True
161,sort.c,IKOS,toybox_0_7_5,ignored-store,45,True
120,touch.c,IKOS,toybox_0_7_5,ignored-call-side-effect,56,True
366,args.c,IKOS,toybox_0_7_5,null-pointer-deref,1000,False
87,dirtree.c,IKOS,toybox_0_7_5,buffer-overflow,234,True
208,df.c,IKOS,toybox_0_7_5,unknown-memory-access,62,True
95,xargs.c,IKOS,toybox_0_7_5,signed-int-overflow,73,True
26,getenforce.c,IKOS,toybox_0_7_5,unreachable,43,True
1302,ps.c,IKOS,toybox_0_7_5,unknown-memory-access,108,True
132,login.c,IKOS,toybox_0_7_5,unreachable,54,True
466,xwrap.c,IKOS,toybox_0_7_5,unreachable,138,True
212,xwrap.c,IKOS,toybox_0_7_5,unreachable,81,True
134,od.c,IKOS,toybox_0_7_5,signed-int-underflow,60,True
559,xwrap.c,IKOS,toybox_0_7_5,null-pointer-deref,157,True
195,lib.c,IKOS,toybox_0_7_5,ignored-call-side-effect,159,True
255,args.c,IKOS,toybox_0_7_5,null-pointer-deref,1000,False
165,passwd.c,IKOS,toybox_0_7_5,ignored-free,83,True
1111,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,94,True
347,sort.c,IKOS,toybox_0_7_5,unreachable,45,True
206,cut.c,IKOS,toybox_0_7_5,buffer-overflow,57,True
55,paste.c,IKOS,toybox_0_7_5,ignored-call-side-effect,51,True
399,ls.c,IKOS,toybox_0_7_5,null-pointer-deref,74,True
442,ls.c,IKOS,toybox_0_7_5,unknown-memory-access,74,True
253,grep.c,IKOS,toybox_0_7_5,unknown-memory-access,39,True
91,ionice.c,IKOS,toybox_0_7_5,signed-int-underflow,61,True
305,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
174,tail.c,IKOS,toybox_0_7_5,ignored-free,87,True
564,find.c,IKOS,toybox_0_7_5,buffer-overflow,70,True
793,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
176,interestingtimes.c,IKOS,toybox_0_7_5,signed-int-overflow,151,True
57,cmp.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
59,xxd.c,IKOS,toybox_0_7_5,signed-int-underflow,56,True
114,mount.c,IKOS,toybox_0_7_5,buffer-overflow,62,True
706,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
452,find.c,IKOS,toybox_0_7_5,buffer-overflow,70,True
244,mount.c,IKOS,toybox_0_7_5,buffer-overflow,62,True
186,password.c,IKOS,toybox_0_7_5,null-pointer-deref,83,True
52,base64.c,IKOS,toybox_0_7_5,shift-count,52,True
189,ftpget.c,IKOS,toybox_0_7_5,unreachable,40,True
171,password.c,IKOS,toybox_0_7_5,null-pointer-deref,83,True
92,ionice.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
89,pmap.c,IKOS,toybox_0_7_5,signed-int-underflow,59,True
672,ps.c,IKOS,toybox_0_7_5,buffer-overflow,157,True
119,blkid.c,IKOS,toybox_0_7_5,buffer-overflow,108,True
55,rfkill.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
110,tail.c,IKOS,toybox_0_7_5,buffer-overflow,48,True
192,main.c,IKOS,toybox_0_7_5,buffer-overflow,1000,False
40,uptime.c,IKOS,toybox_0_7_5,signed-int-underflow,57,True
252,xwrap.c,IKOS,toybox_0_7_5,unreachable,52,True
140,umount.c,IKOS,toybox_0_7_5,null-pointer-deref,54,True
243,od.c,IKOS,toybox_0_7_5,null-pointer-deref,52,True
385,sort.c,IKOS,toybox_0_7_5,signed-int-overflow,79,True
775,ps.c,IKOS,toybox_0_7_5,buffer-overflow,157,True
272,lib.c,IKOS,toybox_0_7_5,ignored-free,63,True
160,passwd.c,IKOS,toybox_0_7_5,buffer-overflow,83,True
424,lib.c,IKOS,toybox_0_7_5,buffer-overflow,150,True
64,base64.c,IKOS,toybox_0_7_5,buffer-overflow,52,True
420,cp.c,IKOS,toybox_0_7_5,null-pointer-deref,83,True
190,find.c,IKOS,toybox_0_7_5,ignored-store,70,True
100,shred.c,IKOS,toybox_0_7_5,buffer-overflow,66,True
169,grep.c,IKOS,toybox_0_7_5,unknown-memory-access,39,True
58,timeout.c,IKOS,toybox_0_7_5,buffer-overflow,44,True
1051,lib.c,IKOS,toybox_0_7_5,unreachable,204,True
317,grep.c,IKOS,toybox_0_7_5,ignored-store,39,True
488,args.c,IKOS,toybox_0_7_5,buffer-overflow,1000,False
314,file.c,IKOS,toybox_0_7_5,buffer-overflow,63,True
210,patch.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
80,base64.c,IKOS,toybox_0_7_5,signed-int-overflow,52,True
130,lsattr.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
155,cut.c,IKOS,toybox_0_7_5,null-pointer-deref,57,True
394,find.c,IKOS,toybox_0_7_5,ignored-call-side-effect,70,True
389,ifconfig.c,IKOS,toybox_0_7_5,null-pointer-deref,69,True
58,getmountlist.c,IKOS,toybox_0_7_5,signed-int-overflow,183,True
400,sort.c,IKOS,toybox_0_7_5,unreachable,42,True
905,lib.c,IKOS,toybox_0_7_5,unreachable,16,True
132,main.c,IKOS,toybox_0_7_5,buffer-overflow,497,True
348,mount.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
800,xwrap.c,IKOS,toybox_0_7_5,ignored-call-side-effect,127,True
583,ls.c,IKOS,toybox_0_7_5,ignored-free,41,True
446,bzcat.c,IKOS,toybox_0_7_5,null-pointer-deref,102,True
116,xxd.c,IKOS,toybox_0_7_5,signed-int-overflow,56,True
16,getmountlist.c,IKOS,toybox_0_7_5,unreachable,13,True
184,sort.c,IKOS,toybox_0_7_5,ignored-call-side-effect,79,True
1278,ps.c,IKOS,toybox_0_7_5,ignored-free,38,True
99,login.c,IKOS,toybox_0_7_5,unreachable,54,True
65,test_scankey.c,IKOS,toybox_0_7_5,signed-int-underflow,55,True
434,xwrap.c,IKOS,toybox_0_7_5,unreachable,183,True
38,env.c,IKOS,toybox_0_7_5,buffer-overflow,65,True
1235,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
700,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
65,truncate.c,IKOS,toybox_0_7_5,unreachable,51,True
63,makedevs.c,IKOS,toybox_0_7_5,signed-int-overflow,75,True
33,renice.c,IKOS,toybox_0_7_5,ignored-call-side-effect,51,True
77,ln.c,IKOS,toybox_0_7_5,ignored-free,59,True
53,xxd.c,IKOS,toybox_0_7_5,signed-int-overflow,56,True
46,sysctl.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
153,password.c,IKOS,toybox_0_7_5,ignored-call-side-effect,83,True
88,sysctl.c,IKOS,toybox_0_7_5,ignored-free,62,True
920,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,146,True
590,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
160,ftpget.c,IKOS,toybox_0_7_5,unreachable,40,True
22,link.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
90,printf.c,IKOS,toybox_0_7_5,null-pointer-deref,69,True
53,pwd.c,IKOS,toybox_0_7_5,ignored-free,38,True
367,cp.c,IKOS,toybox_0_7_5,ignored-call-side-effect,143,True
40,cal.c,IKOS,toybox_0_7_5,null-pointer-deref,51,True
598,lib.c,IKOS,toybox_0_7_5,buffer-overflow,69,True
61,echo.c,IKOS,toybox_0_7_5,unknown-memory-access,53,True
68,touch.c,IKOS,toybox_0_7_5,unreachable,56,True
1272,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,106,True
189,md5sum.c,IKOS,toybox_0_7_5,null-pointer-deref,9,True
79,hexedit.c,IKOS,toybox_0_7_5,signed-int-overflow,62,True
782,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,166,True
75,netstat.c,IKOS,toybox_0_7_5,unknown-memory-access,59,True
137,grep.c,IKOS,toybox_0_7_5,unknown-memory-access,39,True
124,netcat.c,IKOS,toybox_0_7_5,buffer-overflow,80,True
59,dirtree.c,IKOS,toybox_0_7_5,unreachable,2,True
1019,ps.c,IKOS,toybox_0_7_5,signed-int-overflow,98,True
457,ifconfig.c,IKOS,toybox_0_7_5,buffer-overflow,69,True
80,touch.c,IKOS,toybox_0_7_5,unreachable,56,True
42,password.c,IKOS,toybox_0_7_5,buffer-overflow,118,True
46,switch_root.c,IKOS,toybox_0_7_5,buffer-overflow,60,True
233,hexedit.c,IKOS,toybox_0_7_5,signed-int-underflow,62,True
77,netcat.c,IKOS,toybox_0_7_5,unreachable,80,True
61,vmstat.c,IKOS,toybox_0_7_5,buffer-overflow,71,True
142,sort.c,IKOS,toybox_0_7_5,null-pointer-deref,45,True
78,cut.c,IKOS,toybox_0_7_5,null-pointer-deref,57,True
87,modinfo.c,IKOS,toybox_0_7_5,null-pointer-deref,69,True
184,password.c,IKOS,toybox_0_7_5,ignored-call-side-effect,83,True
195,main.c,IKOS,toybox_0_7_5,buffer-overflow,1000,False
202,ftpget.c,IKOS,toybox_0_7_5,unreachable,22,True
617,bzcat.c,IKOS,toybox_0_7_5,unreachable,102,True
88,modinfo.c,IKOS,toybox_0_7_5,null-pointer-deref,69,True
921,ps.c,IKOS,toybox_0_7_5,unknown-memory-access,129,True
424,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
222,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,157,True
116,id.c,IKOS,toybox_0_7_5,unreachable,56,True
173,od.c,IKOS,toybox_0_7_5,signed-int-overflow,60,True
56,comm.c,IKOS,toybox_0_7_5,ignored-call-side-effect,70,True
526,ls.c,IKOS,toybox_0_7_5,free,74,True
457,ps.c,IKOS,toybox_0_7_5,buffer-overflow,129,True
86,nbd_client.c,IKOS,toybox_0_7_5,ignored-call-side-effect,32,True
67,nl.c,IKOS,toybox_0_7_5,ignored-free,55,True
61,taskset.c,IKOS,toybox_0_7_5,signed-int-underflow,65,True
1693,ps.c,IKOS,toybox_0_7_5,ignored-call-side-effect,97,True
517,xwrap.c,IKOS,toybox_0_7_5,ignored-store,157,True
871,lib.c,IKOS,toybox_0_7_5,signed-int-overflow,144,True
16,lib.c,IKOS,toybox_0_7_5,ignored-call-side-effect,1000,False
32,factor.c,IKOS,toybox_0_7_5,null-pointer-deref,60,True
183,df.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
853,ps.c,IKOS,toybox_0_7_5,buffer-overflow,157,True
356,args.c,IKOS,toybox_0_7_5,null-pointer-deref,483,True
988,sed.c,IKOS,toybox_0_7_5,signed-int-overflow,63,True
354,find.c,IKOS,toybox_0_7_5,unknown-memory-access,70,True
516,xwrap.c,IKOS,toybox_0_7_5,null-pointer-deref,157,True
1110,lib.c,IKOS,toybox_0_7_5,null-pointer-deref,94,True
1023,ps.c,IKOS,toybox_0_7_5,ignored-store,98,True
68,od.c,IKOS,toybox_0_7_5,buffer-overflow,60,True
143,ls.c,IKOS,toybox_0_7_5,unknown-memory-access,74,True
43,rm.c,IKOS,toybox_0_7_5,ignored-call-side-effect,64,True
208,args.c,IKOS,toybox_0_7_5,null-pointer-deref,1000,False
72,du.c,IKOS,toybox_0_7_5,ignored-free,67,True
239,netstat.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
288,ifconfig.c,IKOS,toybox_0_7_5,null-pointer-deref,69,True
141,du.c,IKOS,toybox_0_7_5,buffer-overflow,67,True
62,dirtree.c,IKOS,toybox_0_7_5,ignored-free,236,True
82,modinfo.c,IKOS,toybox_0_7_5,unknown-memory-access,69,True
155,lsattr.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
567,xwrap.c,IKOS,toybox_0_7_5,buffer-overflow,157,True
116,inotifyd.c,IKOS,toybox_0_7_5,buffer-overflow,64,True
431,lib.c,IKOS,toybox_0_7_5,null-pointer-deref,57,True
863,ps.c,IKOS,toybox_0_7_5,signed-int-overflow,157,True
223,lib.c,IKOS,toybox_0_7_5,null-pointer-deref,157,True
78,password.c,IKOS,toybox_0_7_5,buffer-overflow,151,True
47,mktemp.c,IKOS,toybox_0_7_5,ignored-call-side-effect,57,True
97,stat.c,IKOS,toybox_0_7_5,signed-int-overflow,59,True
553,bzcat.c,IKOS,toybox_0_7_5,signed-int-overflow,102,True
114,od.c,IKOS,toybox_0_7_5,buffer-overflow,60,True
32,rmmod.c,IKOS,toybox_0_7_5,buffer-overflow,57,True
40,interestingtimes.c,IKOS,toybox_0_7_5,ignored-call-side-effect,203,True
1011,sed.c,IKOS,toybox_0_7_5,buffer-overflow,63,True
604,ps.c,IKOS,toybox_0_7_5,signed-int-underflow,129,True
661,ps.c,IKOS,toybox_0_7_5,signed-int-overflow,157,True
150,lsattr.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
104,sort.c,IKOS,toybox_0_7_5,unknown-memory-access,45,True
23,llist.c,IKOS,toybox_0_7_5,ignored-free,70,True
175,lsattr.c,IKOS,toybox_0_7_5,null-pointer-deref,59,True
179,cut.c,IKOS,toybox_0_7_5,null-pointer-deref,57,True
345,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
32,pwd.c,IKOS,toybox_0_7_5,unknown-memory-access,64,True
66,cmp.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
171,hexedit.c,IKOS,toybox_0_7_5,signed-int-overflow,62,True
78,date.c,IKOS,toybox_0_7_5,null-pointer-deref,54,True
98,cut.c,IKOS,toybox_0_7_5,unreachable,57,True
167,password.c,IKOS,toybox_0_7_5,ignored-call-side-effect,83,True
422,args.c,IKOS,toybox_0_7_5,null-pointer-deref,1000,False
46,dirtree.c,IKOS,toybox_0_7_5,signed-int-overflow,236,True
63,uname.c,IKOS,toybox_0_7_5,signed-int-overflow,61,True
188,xwrap.c,IKOS,toybox_0_7_5,unreachable,1,True
221,hexedit.c,IKOS,toybox_0_7_5,buffer-overflow,62,True
31,pwdx.c,IKOS,toybox_0_7_5,buffer-overflow,57,True
56,shred.c,IKOS,toybox_0_7_5,buffer-overflow,66,True
275,xwrap.c,IKOS,toybox_0_7_5,unknown-memory-access,155,True
67,lspci.c,IKOS,toybox_0_7_5,buffer-overflow,79,True
501,xwrap.c,IKOS,toybox_0_7_5,ignored-free,157,True
295,lsattr.c,IKOS,toybox_0_7_5,ignored-free,66,True
59,lspci.c,IKOS,toybox_0_7_5,buffer-overflow,79,True
261,xwrap.c,IKOS,toybox_0_7_5,unknown-memory-access,52,True
27,pwdx.c,IKOS,toybox_0_7_5,null-pointer-deref,57,True
450,ifconfig.c,IKOS,toybox_0_7_5,buffer-overflow,69,True
98,wc.c,IKOS,toybox_0_7_5,signed-int-underflow,62,True
110,login.c,IKOS,toybox_0_7_5,unknown-memory-access,54,True
397,sed.c,IKOS,toybox_0_7_5,ignored-free,63,True
428,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
81,pmap.c,IKOS,toybox_0_7_5,ignored-free,59,True
68,getmountlist.c,IKOS,toybox_0_7_5,null-pointer-deref,153,True
1012,sed.c,IKOS,toybox_0_7_5,buffer-overflow,63,True
1055,ps.c,IKOS,toybox_0_7_5,unreachable,37,True
640,sed.c,IKOS,toybox_0_7_5,ignored-store,63,True
55,getmountlist.c,IKOS,toybox_0_7_5,ignored-call-side-effect,183,True
64,chmod.c,IKOS,toybox_0_7_5,buffer-overflow,56,True
402,sed.c,IKOS,toybox_0_7_5,signed-int-overflow,63,True
190,ftpget.c,IKOS,toybox_0_7_5,unreachable,40,True
478,xwrap.c,IKOS,toybox_0_7_5,null-pointer-deref,157,True
150,od.c,IKOS,toybox_0_7_5,buffer-overflow,60,True
44,nbd_client.c,IKOS,toybox_0_7_5,buffer-overflow,32,True
118,df.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
30,pmap.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
382,lib.c,IKOS,toybox_0_7_5,null-pointer-deref,39,True
56,su.c,IKOS,toybox_0_7_5,ignored-call-side-effect,59,True
374,find.c,IKOS,toybox_0_7_5,ignored-call-side-effect,70,True
62,taskset.c,IKOS,toybox_0_7_5,buffer-overflow,65,True
113,sort.c,IKOS,toybox_0_7_5,null-pointer-deref,45,True
77,expand.c,IKOS,toybox_0_7_5,unreachable,67,True
22,load_policy.c,IKOS,toybox_0_7_5,buffer-overflow,65,True
125,netcat.c,IKOS,toybox_0_7_5,buffer-overflow,80,True
219,find.c,IKOS,toybox_0_7_5,null-pointer-deref,70,True
621,sed.c,IKOS,toybox_0_7_5,ignored-free,63,True
508,sed.c,IKOS,toybox_0_7_5,signed-int-underflow,63,True
257,mount.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
176,df.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
199,md5sum.c,IKOS,toybox_0_7_5,null-pointer-deref,9,True
51,net.c,IKOS,toybox_0_7_5,ignored-call-side-effect,117,True
782,xwrap.c,IKOS,toybox_0_7_5,unknown-memory-access,86,True
79,base64.c,IKOS,toybox_0_7_5,buffer-overflow,52,True
402,ifconfig.c,IKOS,toybox_0_7_5,buffer-overflow,69,True
203,args.c,IKOS,toybox_0_7_5,unknown-memory-access,1000,False
77,mkpasswd.c,IKOS,toybox_0_7_5,buffer-overflow,63,True
148,sysctl.c,IKOS,toybox_0_7_5,ignored-call-side-effect,62,True
231,lsattr.c,IKOS,toybox_0_7_5,null-pointer-deref,66,True
97,login.c,IKOS,toybox_0_7_5,unknown-memory-access,54,True
230,hexedit.c,IKOS,toybox_0_7_5,signed-int-overflow,62,True
147,passwd.c,IKOS,toybox_0_7_5,buffer-overflow,83,True
84,skeleton.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
118,cpio.c,IKOS,toybox_0_7_5,unreachable,59,True
36,flock.c,IKOS,toybox_0_7_5,unknown-memory-access,58,True
33,swapon.c,IKOS,toybox_0_7_5,buffer-overflow,54,True
226,lsattr.c,IKOS,toybox_0_7_5,null-pointer-deref,66,True
44,pwd.c,IKOS,toybox_0_7_5,ignored-call-side-effect,64,True
153,ls.c,IKOS,toybox_0_7_5,unknown-memory-access,74,True
90,losetup.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
1161,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,191,True
164,file.c,IKOS,toybox_0_7_5,ignored-call-side-effect,63,True
534,ps.c,IKOS,toybox_0_7_5,null-pointer-deref,129,True
445,sed.c,IKOS,toybox_0_7_5,signed-int-overflow,63,True
1104,lib.c,IKOS,toybox_0_7_5,buffer-overflow,94,True
24,runcon.c,IKOS,toybox_0_7_5,ignored-call-side-effect,50,True
169,passwd.c,IKOS,toybox_0_7_5,ignored-call-side-effect,83,True
86,makedevs.c,IKOS,toybox_0_7_5,signed-int-overflow,75,True
82,id.c,IKOS,toybox_0_7_5,ignored-call-side-effect,93,True
713,bzcat.c,IKOS,toybox_0_7_5,buffer-overflow,54,True
96,hwclock.c,IKOS,toybox_0_7_5,ignored-free,49,True
180,grep.c,IKOS,toybox_0_7_5,unknown-memory-access,39,True
140,lib.c,IKOS,toybox_0_7_5,signed-int-underflow,60,True
43,time.c,IKOS,toybox_0_7_5,signed-int-underflow,46,True
829,sed.c,IKOS,toybox_0_7_5,buffer-overflow,63,True
272,sort.c,IKOS,toybox_0_7_5,signed-int-overflow,79,True
116,tail.c,IKOS,toybox_0_7_5,buffer-overflow,48,True
66,ftpget.c,IKOS,toybox_0_7_5,unreachable,96,True
90,dirtree.c,IKOS,toybox_0_7_5,unreachable,180,True
90,xwrap.c,IKOS,toybox_0_7_5,unreachable,238,True
862,lib.c,IKOS,toybox_0_7_5,buffer-overflow,155,True
1184,lib.c,IKOS,toybox_0_7_5,unknown-memory-access,181,True
649,lib.c,IKOS,toybox_0_7_5,signed-int-overflow,208,True
101,hexedit.c,IKOS,toybox_0_7_5,signed-int-overflow,62,True
158,ls.c,IKOS,toybox_0_7_5,null-pointer-deref,74,True
66,microcom.c,IKOS,toybox_0_7_5,signed-int-overflow,51,True
166,ftpget.c,IKOS,toybox_0_7_5,buffer-overflow,96,True
76,uniq.c,IKOS,toybox_0_7_5,ignored-call-side-effect,67,True
26,setenforce.c,IKOS,toybox_0_7_5,ignored-call-side-effect,60,True
631,lib.c,IKOS,toybox_0_7_5,buffer-overflow,237,True
148,args.c,IKOS,toybox_0_7_5,unknown-memory-access,1000,False
158,ftpget.c,IKOS,toybox_0_7_5,unreachable,40,True
295,find.c,IKOS,toybox_0_7_5,ignored-call-side-effect,70,True
1462,ps.c,IKOS,toybox_0_7_5,ignored-call-side-effect,108,True
85,patch.c,IKOS,toybox_0_7_5,ignored-free,63,True
117,od.c,IKOS,toybox_0_7_5,shift-count,60,True
93,uudecode.c,IKOS,toybox_0_7_5,signed-int-underflow,57,True
328,patch.c,IKOS,toybox_0_7_5,ignored-free,63,True
141,find.c,IKOS,toybox_0_7_5,unknown-memory-access,70,True
860,lib.c,IKOS,toybox_0_7_5,signed-int-overflow,155,True
406,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
72,touch.c,IKOS,toybox_0_7_5,unreachable,56,True
118,date.c,IKOS,toybox_0_7_5,null-pointer-deref,54,True
173,linestack.c,IKOS,toybox_0_7_5,unreachable,18,True
62,vconfig.c,IKOS,toybox_0_7_5,ignored-call-side-effect,58,True
319,patch.c,IKOS,toybox_0_7_5,ignored-call-side-effect,63,True
1764,ps.c,IKOS,toybox_0_7_5,buffer-overflow,97,True
763,xwrap.c,IKOS,toybox_0_7_5,null-pointer-deref,53,True
22,yes.c,IKOS,toybox_0_7_5,buffer-overflow,55,True
202,df.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
471,bzcat.c,IKOS,toybox_0_7_5,signed-int-overflow,102,True
529,lib.c,IKOS,toybox_0_7_5,buffer-overflow,219,True
312,grep.c,IKOS,toybox_0_7_5,null-pointer-deref,39,True
368,patch.c,IKOS,toybox_0_7_5,signed-int-underflow,63,True
302,find.c,IKOS,toybox_0_7_5,ignored-call-side-effect,70,True
220,ls.c,IKOS,toybox_0_7_5,null-pointer-deref,74,True
482,ls.c,IKOS,toybox_0_7_5,unknown-memory-access,74,True
52,netstat.c,IKOS,toybox_0_7_5,buffer-overflow,59,True
56,rfkill.c,IKOS,toybox_0_7_5,buffer-overflow,61,True
107,df.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
104,cpio.c,IKOS,toybox_0_7_5,unreachable,59,True
42,insmod.c,IKOS,toybox_0_7_5,null-pointer-deref,51,True
426,args.c,IKOS,toybox_0_7_5,null-pointer-deref,1000,False
65,stat.c,IKOS,toybox_0_7_5,ignored-call-side-effect,59,True
217,sort.c,IKOS,toybox_0_7_5,ignored-call-side-effect,45,True
921,lib.c,IKOS,toybox_0_7_5,signed-int-overflow,130,True
518,sed.c,IKOS,toybox_0_7_5,unknown-memory-access,63,True
53,killall.c,IKOS,toybox_0_7_5,signed-int-overflow,59,True
149,vmstat.c,IKOS,toybox_0_7_5,buffer-overflow,71,True
912,ps.c,IKOS,toybox_0_7_5,buffer-overflow,129,True
69,touch.c,IKOS,toybox_0_7_5,unreachable,56,True
357,patch.c,IKOS,toybox_0_7_5,ignored-call-side-effect,63,True
196,mount.c,IKOS,toybox_0_7_5,null-pointer-deref,62,True
65,modinfo.c,IKOS,toybox_0_7_5,null-pointer-deref,69,True
330,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
658,bzcat.c,IKOS,toybox_0_7_5,null-pointer-deref,102,True
126,mount.c,IKOS,toybox_0_7_5,signed-int-overflow,62,True
182,xargs.c,IKOS,toybox_0_7_5,unknown-memory-access,73,True
75,ln.c,IKOS,toybox_0_7_5,null-pointer-deref,59,True
50,acpi.c,IKOS,toybox_0_7_5,buffer-overflow,54,True
1543,ps.c,IKOS,toybox_0_7_5,signed-int-underflow,108,True
372,bzcat.c,IKOS,toybox_0_7_5,buffer-overflow,102,True
188,sort.c,IKOS,toybox_0_7_5,ignored-call-side-effect,41,True
920,ps.c,IKOS,toybox_0_7_5,unknown-memory-access,129,True
219,lsattr.c,IKOS,toybox_0_7_5,null-pointer-deref,66,True
33,help.c,IKOS,toybox_0_7_5,ignored-call-side-effect,487,True
950,lib.c,IKOS,toybox_0_7_5,unreachable,16,True
1047,ps.c,IKOS,toybox_0_7_5,unreachable,37,True
497,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
1040,ps.c,IKOS,toybox_0_7_5,signed-int-underflow,98,True
116,printf.c,IKOS,toybox_0_7_5,unknown-memory-access,69,True
441,lib.c,IKOS,toybox_0_7_5,ignored-call-side-effect,128,True
263,find.c,IKOS,toybox_0_7_5,unknown-memory-access,70,True
127,bzcat.c,IKOS,toybox_0_7_5,shift-count,102,True
464,ifconfig.c,IKOS,toybox_0_7_5,buffer-overflow,69,True
333,find.c,IKOS,toybox_0_7_5,ignored-free,70,True
122,hwclock.c,IKOS,toybox_0_7_5,signed-int-underflow,49,True
1419,ps.c,IKOS,toybox_0_7_5,signed-int-underflow,108,True
1163,ps.c,IKOS,toybox_0_7_5,signed-int-overflow,129,True
698,sed.c,IKOS,toybox_0_7_5,null-pointer-deref,63,True
1422,ps.c,IKOS,toybox_0_7_5,signed-int-underflow,108,True
222,ls.c,IKOS,toybox_0_7_5,null-pointer-deref,74,True
