line,filename,tool,target,type,num_configs,variability,automatic_features
105,axhttpd.c,CBMC,axtls_2_1_4,assertion,2,True,
360,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
359,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
118,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
162,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
840,proc.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
511,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
750,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
974,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
428,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
763,bigint.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
77,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
100,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
761,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
752,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1950,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
454,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
276,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
200,p12.c,CBMC,axtls_2_1_4,overflow,2,True,
263,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
594,proc.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
206,aes.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
647,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
430,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
548,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
97,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
230,gen_cert.c,CBMC,axtls_2_1_4,overflow,1,True,
553,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
59,rsa.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
388,aes.c,CBMC,axtls_2_1_4,array bounds,3,False,
400,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
69,rsa.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
374,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
133,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
364,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
260,md5.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1169,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
325,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
681,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
373,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
138,loader.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
